mu_influx;r;mu_feedback;s0;init_stress_influx;cue_P;zmax;aP;init_feedback;sP2NP_2;sNP2P_2;u;dmax;cue_NP;Npop;init_influx;ad;sNP2P_1;mu_stress_influx;sP2NP_1;gamma1;seed;gamma2;generation;freq_P;mean_feedback;mean_stress_influx;mean_influx;mean_hormone;mean_damage;var_feedback;var_stress_influx;var_influx;var_hormone;var_damage;prop_dead;file
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;498985694;0.1;5000000;1;0.0116434;10.2394;4.24243;100;100;0.000116118;0.00474275;0.286145;0;0;0;./core_9/sim_stress_23_3_2019_163449_498424322
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;366745585;0.1;5000000;1;0.0113598;10.0841;4.16895;100;100;0.000110627;0.00762287;0.1866;0;0;0;./core_9/sim_stress_23_3_2019_174008_366312720
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;513831443;0.1;5000000;1;0.0121809;10.7422;4.1046;100;100;0.000115209;0.079803;0.280418;0;0;0;./core_9/sim_stress_23_3_2019_184535_513391933
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;945250895;0.1;5000000;1;0.0118202;10.4596;4.15235;100;100;0.000114137;0.0144736;0.21099;0;0;0;./core_9/sim_stress_23_3_2019_195101_944805102
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;807096821;0.1;5000000;1;0.0134987;10.2811;4.30716;100;100;0.000137663;0.00758666;0.23535;0;0;0;./core_10/sim_stress_23_3_2019_000858_806575041
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;789287282;0.1;5000000;1;0.012597;10.3899;4.37221;100;100;0.000116004;0.00908648;0.213103;0;0;0;./core_10/sim_stress_23_3_2019_012546_761803981
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;116870869;0.1;5000000;1;0.0113416;10.2588;3.31938;100;100;8.86905e-05;0.0195059;0.0823558;0;0;0;./core_10/sim_stress_23_3_2019_024123_116438373
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;381250134;0.1;5000000;1;0.0112725;10.1469;3.51112;100;100;9.31636e-05;0.00295498;0.109999;0;0;0;./core_10/sim_stress_23_3_2019_035805_275064704
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;443720580;0.1;5000000;1;0.0124715;10.0059;3.62602;100;100;0.000105367;0.00461785;0.0569089;0;0;0;./core_10/sim_stress_23_3_2019_051432_443315606
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;754566111;0.1;5000000;1;0.0124654;10.3135;3.50827;100;100;9.69309e-05;0.0155148;0.0279931;0;0;0;./core_10/sim_stress_23_3_2019_062720_754117529
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;529197513;0.1;5000000;1;0.0118661;9.8268;3.37125;100;100;9.87307e-05;0.00937718;0.0822937;0;0;0;./core_10/sim_stress_23_3_2019_073849_528834303
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;783446565;0.1;5000000;1;0.0114247;10.0073;3.38341;100;100;9.80827e-05;0.0179309;0.0770845;0;0;0;./core_10/sim_stress_23_3_2019_085035_783117205
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;405314044;0.1;5000000;1;0.0125071;10.2114;3.16721;100;100;8.91011e-05;0.00638776;0.016869;0;0;0;./core_10/sim_stress_23_3_2019_100210_404940618
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;183411470;0.1;5000000;1;0.0126312;10.1701;3.0474;100;100;8.05949e-05;0.0195124;0.00801021;0;0;0;./core_10/sim_stress_23_3_2019_111456_183095170
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;300508762;0.1;5000000;1;0.0122671;10.2279;3.13859;100;100;8.82794e-05;0.00719036;0.0405244;0;0;0;./core_11/sim_stress_23_3_2019_000856_300082059
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;621931308;0.1;5000000;1;0.0112152;10.3748;2.92987;100;100;7.59624e-05;0.00860662;0.0278221;0;0;0;./core_11/sim_stress_23_3_2019_012735_605562459
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;917649396;0.1;5000000;1;0.0140442;10.4265;3.01446;100;100;8.12484e-05;0.0278645;0.0664965;0;0;0;./core_11/sim_stress_23_3_2019_024658_901833105
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;477138609;0.1;5000000;1;0.0120714;9.98994;2.98381;100;100;8.09772e-05;0.00957568;0.0162684;0;0;0;./core_11/sim_stress_23_3_2019_040637_476812732
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;187617076;0.1;5000000;1;0.011103;10.552;2.72777;100;100;7.15068e-05;0.00806956;0.0196797;0;0;0;./core_11/sim_stress_23_3_2019_052525_187252604
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;594905709;0.1;5000000;1;0.014548;10.1797;2.9984;100;100;8.5195e-05;0.00277943;0.0308789;0;0;0;./core_11/sim_stress_23_3_2019_064604_594643345
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;367063056;0.1;5000000;1;0.0168521;10.4638;3.18544;100;100;8.72962e-05;0.00268862;0.0167792;0;0;0;./core_11/sim_stress_23_3_2019_080609_352172740
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;273730763;0.1;5000000;1;0.0117716;10.256;2.90304;100;100;8.58123e-05;0.00761261;0.027285;0;0;0;./core_11/sim_stress_23_3_2019_092628_273416344
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;264035971;0.1;5000000;1;0.0132256;10.1376;2.85842;100;100;7.72628e-05;0.00514612;0.0122475;0;0;0;./core_11/sim_stress_23_3_2019_104636_263658573
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;808044479;0.1;5000000;1;0.0126735;10.387;2.78186;100;100;7.26252e-05;0.00593925;0.0123378;0;0;0;./core_11/sim_stress_23_3_2019_120205_797491380
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;102576148;0.1;5000000;1;0.0132449;10.6097;2.73934;100;100;7.2561e-05;0.0472258;0.0331913;0;0;0;./core_12/sim_stress_23_3_2019_000859_102053649
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;65222108;0.1;5000000;1;0.0117913;10.3898;2.64577;100;100;7.37577e-05;0.0115559;0.0379598;0;0;0;./core_12/sim_stress_23_3_2019_013016_64839419
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;5560457;0.1;5000000;1;0.0166341;10.3975;3.02659;100;100;8.32639e-05;0.00493388;0.0430413;0;0;0;./core_12/sim_stress_23_3_2019_024922_998135470
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;536153153;0.1;5000000;1;0.0133804;10.235;2.53404;100;100;6.60462e-05;0.00750667;0.0659943;0;0;0;./core_12/sim_stress_23_3_2019_041014_535808097
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;48939838;0.1;5000000;1;0.0133294;10.2027;2.72891;100;100;7.25915e-05;0.0100435;0.008901;0;0;0;./core_12/sim_stress_23_3_2019_053120_48551055
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;623772257;0.1;5000000;1;0.0122264;10.4856;2.7628;100;100;7.84371e-05;0.0138665;0.0143657;0;0;0;./core_12/sim_stress_23_3_2019_065253_623340507
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;420155772;0.1;5000000;1;0.0153903;10.5637;2.7285;100;100;7.01724e-05;0.0458497;0.0274424;0;0;0;./core_12/sim_stress_23_3_2019_081004_385652346
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;690412803;0.1;5000000;1;0.0155151;10.5728;2.73373;100;100;7.78605e-05;0.0127085;0.0259338;0;0;0;./core_12/sim_stress_23_3_2019_092557_689829951
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;305016996;0.1;5000000;1;0.0116329;10.3391;2.60264;100;100;6.89898e-05;0.00286978;0.0178939;0;0;0;./core_12/sim_stress_23_3_2019_104213_304471841
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;444319694;0.1;5000000;1;0.0148366;10.2963;2.98651;100;100;9.42489e-05;0.0096417;0.0148896;0;0;0;./core_12/sim_stress_23_3_2019_115637_443871568
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;567943262;0.1;5000000;1;0.0136176;10.2681;2.77891;100;100;7.02492e-05;0.0136608;0.0121932;0;0;0;./core_13/sim_stress_23_3_2019_000856_567566392
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;537942134;0.1;5000000;1;0.011055;10.1187;2.61724;100;100;7.00848e-05;0.00707823;0.0163784;0;0;0;./core_13/sim_stress_23_3_2019_013016_537547820
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;134903187;0.1;5000000;1;0.110338;11.595;7.02417;92.2532;92.7496;0.0540325;5.2665;98.8077;484.403;459.512;0.0364;./core_13/sim_stress_23_3_2019_025109_134475881
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;636462361;0.1;5000000;1;0.300519;13.2532;15.4331;79.9801;81.4143;0.140028;12.127;275.175;959.211;918.835;0.0892;./core_13/sim_stress_23_3_2019_042926_636105755
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;870398135;0.1;5000000;1;0.0234569;10.8179;3.80574;100;100;0.000151032;0.172111;0.630469;0;0;0;./core_13/sim_stress_23_3_2019_063544_870104225
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;853385793;0.1;5000000;1;0.479737;11.0279;25.6625;72.0138;73.9987;0.196266;0.201568;468.372;1064.72;1028.35;0.1162;./core_13/sim_stress_23_3_2019_075546_852998498
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;860847743;0.1;5000000;1;0.47931;12.029;25.328;70.8748;72.9507;0.182541;1.72385;419.383;1111.02;1083.06;0.1288;./core_13/sim_stress_23_3_2019_102121_860372846
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;49410424;0.1;5000000;1;0.173823;12.5473;9.54768;89.6295;90.3984;0.0979327;14.6609;163.117;582.462;545.082;0.0426;./core_13/sim_stress_23_3_2019_124113_49091996
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0;5000;2;0.5;0.1;0.02;0;0.1;581464930;0.1;5000000;1;0.767629;13.6061;37.33;55.6632;58.9064;0.118309;1.98918;247.172;949.957;994.952;0.1854;./core_13/sim_stress_23_3_2019_141744_581011187
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0;0.1;42125089;0.1;5000000;1;0.78113;10.5871;40.4316;53.9553;57.4087;0.0951269;0.0505577;227.105;889.547;949.819;0.19;./core_13/sim_stress_23_3_2019_164946_41488068
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0;0.1;760463258;0.1;5000000;1;0.830252;9.48015;44.5893;53.2154;56.7762;0.0820376;0.173345;213.184;850.11;922.407;0.196;./core_14/sim_stress_23_3_2019_000858_759908381
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0;0.1;243074822;0.1;5000000;1;0.764022;11.1636;39.6572;57.0009;60.1438;0.136895;0.17317;333.667;988.255;1026.63;0.1856;./core_14/sim_stress_23_3_2019_031216_242719121
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0;0.1;43763092;0.1;5000000;1;0.825959;15.7624;38.2134;52.8031;56.1274;0.100868;4.16424;190.821;925.493;986.214;0.2038;./core_14/sim_stress_23_3_2019_060435_43330153
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0;0.1;450841173;0.1;5000000;1;0.841265;12.3553;41.5001;51.2144;54.6272;0.0787235;0.293483;171.395;852.562;925.851;0.207;./core_14/sim_stress_23_3_2019_085405_450516154
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;532277170;0.1;5000000;1;0.0134907;10.3708;4.23614;100;100;0.000125598;0.00791953;0.121662;0;0;0;./core_14/sim_stress_23_3_2019_114106_531956932
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;973131943;0.1;5000000;1;0.0120589;10.3286;4.1764;100;100;0.000112886;0.0389308;0.17768;0;0;0;./core_14/sim_stress_23_3_2019_125204_972712665
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;39926698;0.1;5000000;1;0.0114577;10.4672;4.21628;100;100;0.000116598;0.0087562;0.201338;0;0;0;./core_14/sim_stress_23_3_2019_140320_39483796
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;923447925;0.1;5000000;1;0.0115531;10.3524;4.36373;100;100;0.000120676;0.00607668;0.201731;0;0;0;./core_14/sim_stress_23_3_2019_151443_922996322
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;529921047;0.1;5000000;1;0.0126813;10.0015;4.20484;100;100;0.000116099;0.0104304;0.222411;0;0;0;./core_14/sim_stress_23_3_2019_162419_529460357
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;597526804;0.1;5000000;1;0.0116013;10.1454;4.10397;100;100;0.000109975;0.00674307;0.110869;0;0;0;./core_14/sim_stress_23_3_2019_173031_596752265
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;247603567;0.1;5000000;1;0.0109812;10.1304;3.21358;100;100;8.46473e-05;0.00374298;0.060811;0;0;0;./core_15/sim_stress_23_3_2019_000859_247254544
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;710361815;0.1;5000000;1;0.0119807;10.2436;3.55493;100;100;0.000102978;0.00548938;0.0989699;0;0;0;./core_15/sim_stress_23_3_2019_012537_709986368
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;176681040;0.1;5000000;1;0.0113197;9.97691;3.67303;100;100;9.71108e-05;0.00829885;0.0176601;0;0;0;./core_15/sim_stress_23_3_2019_024512_176030107
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;210011481;0.1;5000000;1;0.0122996;10.3543;3.5489;100;100;0.000103719;0.00941192;0.0829367;0;0;0;./core_15/sim_stress_23_3_2019_040453_209617422
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;956873416;0.1;5000000;1;0.0116978;10.2519;3.38362;100;100;9.49137e-05;0.00588149;0.0483274;0;0;0;./core_15/sim_stress_23_3_2019_052351_956551616
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;97564468;0.1;5000000;1;0.0136812;10.2869;3.63177;100;100;0.000110177;0.00897929;0.0687735;0;0;0;./core_15/sim_stress_23_3_2019_063857_97023568
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;457151321;0.1;5000000;1;0.0110647;10.2025;3.02551;100;100;8.03586e-05;0.0107785;0.00942583;0;0;0;./core_15/sim_stress_23_3_2019_075213_456735331
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;34038080;0.1;5000000;1;0.0126595;10.4385;2.96507;100;100;8.16141e-05;0.00383962;0.0575468;0;0;0;./core_15/sim_stress_23_3_2019_090608_33580065
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;305889954;0.1;5000000;1;0.0126853;10.2071;3.13445;100;100;8.54567e-05;0.0111935;0.037104;0;0;0;./core_15/sim_stress_23_3_2019_101835_305555033
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;610738062;0.1;5000000;1;0.0121019;10.6444;2.94626;100;100;8.42409e-05;0.00519929;0.0122098;0;0;0;./core_15/sim_stress_23_3_2019_113012_610451458
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;927890889;0.1;5000000;1;0.0115027;10.3722;3.10334;100;100;8.53463e-05;0.00409659;0.0384851;0;0;0;./core_16/sim_stress_23_3_2019_000858_927389554
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;755170223;0.1;5000000;1;0.0131783;9.87121;3.20277;100;100;9.33304e-05;0.0100366;0.0147935;0;0;0;./core_16/sim_stress_23_3_2019_011314_754852922
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;528849923;0.1;5000000;1;0.0136191;10.3461;2.91015;100;100;8.58177e-05;0.0101305;0.0375942;0;0;0;./core_16/sim_stress_23_3_2019_021743_517236638
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;375981129;0.1;5000000;1;0.0134152;10.1979;2.93737;100;100;8.12949e-05;0.00954941;0.00596104;0;0;0;./core_16/sim_stress_23_3_2019_032322_375626021
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;442646222;0.1;5000000;1;0.0131883;10.0926;2.74712;100;100;6.84909e-05;0.00371873;0.0181309;0;0;0;./core_16/sim_stress_23_3_2019_042915_442339375
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;139703507;0.1;5000000;1;0.0141802;10.5243;2.96546;100;100;8.03718e-05;0.00358295;0.0186395;0;0;0;./core_16/sim_stress_23_3_2019_053509_139379038
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;3979334;0.1;5000000;1;0.0129604;10.3709;2.96032;100;100;8.52758e-05;0.0133571;0.0243691;0;0;0;./core_16/sim_stress_23_3_2019_064051_3639547
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;71518713;0.1;5000000;1;0.0120411;10.3512;2.84304;100;100;7.39587e-05;0.00503618;0.0130053;0;0;0;./core_16/sim_stress_23_3_2019_074423_71028353
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;846525335;0.1;5000000;1;0.0192365;10.6317;3.31923;100;100;9.93776e-05;0.0182084;0.0471292;0;0;0;./core_16/sim_stress_23_3_2019_084706_846032105
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;529145894;0.1;5000000;1;0.0120289;10.1598;2.76454;100;100;8.04332e-05;0.0044086;0.00471113;0;0;0;./core_16/sim_stress_23_3_2019_094650_528796235
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;602337781;0.1;5000000;1;0.0143426;10.4043;2.84945;100;100;8.11583e-05;0.00679066;0.0173852;0;0;0;./core_17/sim_stress_23_3_2019_000858_589271193
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;875793601;0.1;5000000;1;0.0131741;10.5119;2.84477;100;100;8.00464e-05;0.020864;0.00909483;0;0;0;./core_17/sim_stress_23_3_2019_013032_859884272
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;297956009;0.1;5000000;1;0.0126744;10.4318;2.49719;100;100;6.12124e-05;0.00805104;0.00428426;0;0;0;./core_17/sim_stress_23_3_2019_025305_297520771
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;692797178;0.1;5000000;1;0.0129907;10.4796;2.68432;100;100;6.66826e-05;0.0304783;0.0179668;0;0;0;./core_17/sim_stress_23_3_2019_041450_692345250
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;502778447;0.1;5000000;1;0.0164616;10.4716;2.74201;100;100;6.06942e-05;0.0395145;0.0104563;0;0;0;./core_17/sim_stress_23_3_2019_053642_502372300
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;112481376;0.1;5000000;1;0.0153797;10.3089;2.74795;100;100;7.21622e-05;0.00373749;0.00578911;0;0;0;./core_17/sim_stress_23_3_2019_065650_112135749
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;80642297;0.1;5000000;1;0.0149606;10.4731;2.89055;100;100;8.11907e-05;0.0171792;0.0308134;0;0;0;./core_17/sim_stress_23_3_2019_081529_70337265
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;939553658;0.1;5000000;1;0.0147416;10.3648;2.69599;100;100;7.18724e-05;0.0171431;0.0126487;0;0;0;./core_17/sim_stress_23_3_2019_093427_939086193
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;651894565;0.1;5000000;1;0.0129506;10.1503;2.69808;100;100;7.86681e-05;0.00794386;0.0311345;0;0;0;./core_17/sim_stress_23_3_2019_104850_651594546
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;221416248;0.1;5000000;1;0.0163187;10.584;3.07891;100;100;9.16975e-05;0.0160486;0.110112;0;0;0;./core_17/sim_stress_23_3_2019_120402_220995744
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0;5000;2;0.5;0.15;0.02;0;0.1;309622657;0.1;5000000;1;0.0144115;10.2721;2.86849;100;100;9.57033e-05;0.00362335;0.045861;0;0;0;./core_18/sim_stress_23_3_2019_000859_308857077
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0;0.1;427403443;0.1;5000000;1;0.381474;11.3975;19.8226;76.7946;78.2679;0.189944;0.895511;404.847;1045.39;999.224;0.1016;./core_18/sim_stress_23_3_2019_013009_427050772
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0;0.1;932537297;0.1;5000000;1;0.573078;10.4332;30.4549;65.9908;68.2414;0.19079;0.134893;464.233;1118.99;1102.25;0.1456;./core_18/sim_stress_23_3_2019_034215_932035389
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0;0.1;693474752;0.1;5000000;1;0.419952;10.3758;23.4481;74.5214;76.3353;0.185305;0.360064;481.927;1059.1;1020.49;0.1124;./core_18/sim_stress_23_3_2019_061617_693013815
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0;0.1;51326729;0.1;5000000;1;0.19497;12.238;10.5761;87.9944;88.7483;0.114172;9.79978;204.285;689.872;653.874;0.0556;./core_18/sim_stress_23_3_2019_083114_42791965
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0;0.1;594218009;0.1;5000000;1;0.315359;11.9349;16.7524;80.6524;81.8566;0.168606;2.03971;354.458;956.442;912.767;0.0874;./core_18/sim_stress_23_3_2019_101341_593721440
