mu_feedback;init_stress_influx;init_influx;mu_stress_influx;ad;Npop;zmax;init_feedback;cue_NP;cue_P;seed;gamma2;mu_influx;sNP2P_2;u;sP2NP_2;sNP2P_1;sP2NP_1;aP;gamma1;r;s0;dmax;generation;freq_P;mean_feedback;mean_stress_influx;mean_influx;mean_hormone;mean_damage;var_feedback;var_stress_influx;var_influx;var_hormone;var_damage;file
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;666028484;0.1;0.02;0.01;0.5;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.0062;0.0151175;10.256;5.8498;95.0049;94.4783;0.000163988;0.0104316;0.0102436;318.292;359.571;./core_165/sim_stress_27_2_2019_172323_665492233
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;532333510;0.1;0.02;0.01;1;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.0142;0.106964;9.41881;5.79382;58.3359;93.6463;0.000283299;0.00383846;0.00453624;274.402;387.779;./core_166/sim_stress_27_2_2019_172323_531744649
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;878327417;0.1;0.02;0.01;10;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.0732;0.99471;5.9399;0.00564492;0.592343;11.8773;6.73198e-05;0.00669888;6.7933e-05;3.12766;472.946;./core_167/sim_stress_27_2_2019_172323_878000324
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;699840810;0.1;0.02;0.01;0.5;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.007;0.0149953;10.0524;5.91281;93.9273;52.1435;0.000158077;0.002913;0.0078087;405.915;127.277;./core_168/sim_stress_27_2_2019_172323_699338737
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;994069281;0.1;0.02;0.01;1;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.007;0.0148318;10.4192;5.13083;93.9851;94.7302;0.000175;0.00267826;0.00262892;349.158;322.684;./core_169/sim_stress_27_2_2019_172323_993700116
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;907442044;0.1;0.02;0.01;10;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.071;0.99551;8.98194;0.00626684;0.905433;10.0517;4.9328e-05;0.00480962;8.21265e-05;7.24279;742.193;./core_170/sim_stress_27_2_2019_172323_907088036
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;526000905;0.1;0.02;0.01;0.5;0.02;0.005;0.01;0.5;0.1;0.1;0.5;100;5000000;0.0164;0.281378;7.65136;5.61089;21.4668;89.9004;0.000396399;0.0152136;0.00265249;23.5417;594.619;./core_171/sim_stress_27_2_2019_172323_525713497
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;371579366;0.1;0.02;0.01;1;0.02;0.005;0.01;0.5;0.1;0.1;0.5;100;5000000;0.017;0.667738;5.12195;6.02808;9.60303;89.0627;0.000821336;0.0031677;0.00481872;3.5166;301.372;./core_172/sim_stress_27_2_2019_172324_371091112
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;877124656;0.1;0.02;0.01;10;0.02;0.005;0.01;0.5;0.1;0.1;0.5;100;5000000;0.092;0.985671;1.27409;0.0772475;0.259484;20.9655;0.000165763;0.00443698;0.00188212;0.199325;296.784;./core_173/sim_stress_27_2_2019_172323_876731957
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;792748084;0.1;0.02;0.01;0.5;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.009;0.0146052;10.6426;5.95589;91.6621;90.8112;0.000164753;0.0129977;0.00959316;528.433;593.46;./core_174/sim_stress_27_2_2019_172323_792434580
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;470417156;0.1;0.02;0.01;1;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.0082;0.113466;8.94724;6.11923;57.8211;94.63;0.000279256;0.00395004;0.0031876;232.399;329.176;./core_175/sim_stress_27_2_2019_172323_469939306
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;745366287;0.1;0.02;0.01;10;0.02;0.005;0.01;0.5;0.1;0.5;0.5;100;5000000;0.0534;0.990483;5.35908;0.0112116;0.640475;11.8689;0.000126427;0.0181317;0.000128147;2.96849;485.869;./core_176/sim_stress_27_2_2019_172323_745018520
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;806756112;0.1;0.02;0.01;0.5;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.005;0.0133141;11.164;6.55308;94.5029;52.4519;0.00014528;0.0114097;0.00564383;320.296;100.942;./core_177/sim_stress_27_2_2019_172323_806438687
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;969546718;0.1;0.02;0.01;1;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.0054;0.0215298;10.6722;6.02328;95.2172;95.6803;0.00022301;0.00455486;0.0200307;305.622;286.645;./core_178/sim_stress_27_2_2019_172323_969134890
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;531940725;0.1;0.02;0.01;10;0.02;0.005;0.01;0.5;0.1;0.9;0.5;100;5000000;0.0228;0.982766;8.8347;0.0251866;0.883126;9.69806;0.000214357;0.00215105;0.00029466;6.76951;694.145;./core_179/sim_stress_27_2_2019_172323_531308413
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;568564113;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.1632;0.610246;0.0776633;10.467;15.5087;58.2938;0.00140484;0.00233242;0.0167974;20.3685;965.586;./core_180/sim_stress_27_2_2019_172323_567885691
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;639260177;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.2054;0.958603;0.0598035;9.57043;9.3045;68.3649;0.000531533;0.00108651;0.0049855;6.26211;1174.57;./core_181/sim_stress_27_2_2019_172323_638769773
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;573087981;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.4308;0.997377;1.64477;0.00185265;0.40281;28.3225;3.12157e-05;0.00188678;2.22436e-05;0.499202;690.161;./core_182/sim_stress_27_2_2019_172323_572620967
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;805286529;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.1474;0.413142;0.733688;8.34635;17.9694;17.1567;0.0022919;0.0136846;0.00296921;35.4493;43.9449;./core_183/sim_stress_27_2_2019_172323_804939917
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;728211945;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.1832;0.423436;0.387442;8.2866;16.7235;31.6791;0.00196943;0.00334452;0.00392246;39.7432;189.326;./core_184/sim_stress_27_2_2019_172323_727826689
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;625615029;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.3008;0.995461;5.86767;0.00484672;1.04657;19.0812;3.99254e-05;0.00257063;4.45907e-05;5.01991;817.202;./core_185/sim_stress_27_2_2019_172323_625109263
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;976433815;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.1132;0.533278;7.49386;9.0221;16.7421;9.25452;0.00206014;0.00138347;0.0145133;28.435;8.7741;./core_186/sim_stress_27_2_2019_172323_975918744
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;866759032;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.1144;0.501829;7.74312;8.72264;17.315;19.1336;0.00137812;0.00281961;0.00327198;30.0031;36.929;./core_187/sim_stress_27_2_2019_172323_866414487
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;540161547;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.2596;0.995535;8.99065;0.00378852;1.31222;14.4648;6.75586e-05;0.00468431;5.40658e-05;10.0364;1043.78;./core_188/sim_stress_27_2_2019_172323_539841733
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;693888527;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.1204;0.56888;0.0460255;9.39989;15.2921;61.284;0.00151977;0.000830141;0.00974957;16.5175;799.831;./core_189/sim_stress_27_2_2019_172323_693572467
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;688643574;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.1398;0.950194;0.0605551;9.40628;9.41519;74.7981;0.000797933;0.00222618;0.015087;4.65523;991.836;./core_190/sim_stress_27_2_2019_172323_688302355
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;979304833;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.1;0.5;100;5000000;0.3762;0.988162;1.2531;0.0122134;0.428785;26.8108;0.000155853;0.00143038;0.000151104;0.35172;789.604;./core_191/sim_stress_27_2_2019_172323_978994254
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;484845950;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.148;0.370495;0.0717043;7.8166;18.4736;17.6143;0.00214408;0.00201155;0.00279412;39.3689;48.6713;./core_192/sim_stress_27_2_2019_172323_484501238
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;907633223;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.1176;0.511927;0.0640047;9.86326;17.9516;34.7086;0.00397315;0.0012422;0.0113394;27.3212;134.237;./core_193/sim_stress_27_2_2019_172323_907248524
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;309892858;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.5;0.5;100;5000000;0.307;0.990415;5.28419;0.0185912;1.36423;23.9376;0.00012803;0.00319362;0.000240352;5.32233;1094.87;./core_194/sim_stress_27_2_2019_172324_309512816
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;874513799;0.1;0.02;0.04;0.5;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.103;0.54203;7.89248;7.69035;14.7983;8.17579;0.0028439;0.00320591;0.0074778;23.8552;7.1596;./core_195/sim_stress_27_2_2019_172323_874205314
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;793805353;0.1;0.02;0.04;1;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.1388;0.470085;6.44044;6.85424;14.7272;16.2407;0.00428371;0.0331933;0.0051953;28.1838;34.5591;./core_196/sim_stress_27_2_2019_172323_793509646
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;682689851;0.1;0.02;0.04;10;0.02;0.02;0.01;0.5;0.1;0.9;0.5;100;5000000;0.178;0.989116;8.8683;0.021673;1.59506;17.4294;0.00010464;0.00071862;0.000302419;11.468;1229.83;./core_197/sim_stress_27_2_2019_172323_682388267
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;749623095;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.5328;0.939904;0.0588095;8.95382;7.76497;19.709;0.000910883;0.000998287;0.00876138;13.2324;270.853;./core_198/sim_stress_27_2_2019_172323_749236292
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;656800411;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.4962;0.968409;0.0858207;9.36995;8.0229;42.5274;0.000553167;0.00148323;0.0124759;13.0725;1173.53;./core_199/sim_stress_27_2_2019_172323_656495982
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;754814487;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.7552;0.996103;1.62705;0.00135246;0.572828;37.2535;4.36223e-05;0.00473128;1.46178e-05;0.604795;732.976;./core_200/sim_stress_27_2_2019_172323_754510978
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;9322552;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.5056;0.952304;0.136487;17.5021;14.084;12.0534;0.000957161;0.00382582;0.00585189;58.9764;53.8031;./core_201/sim_stress_27_2_2019_172324_8800121
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;533230385;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.4082;0.907744;0.139158;15.6125;13.8626;24.4019;0.00381673;0.00225092;0.00771094;45.1668;178.327;./core_202/sim_stress_27_2_2019_172323_532919451
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;636566077;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.658;0.99464;6.19107;0.0035044;1.74059;29.9467;5.93085e-05;0.00291243;3.93668e-05;7.73393;1127.57;./core_203/sim_stress_27_2_2019_172323_635899946
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;630638366;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.4952;0.829351;4.2534;14.8545;14.3096;7.77501;0.00229752;0.00755941;0.00525333;62.4643;18.7455;./core_204/sim_stress_27_2_2019_172323_630227004
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;19763175;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.4844;0.949836;5.21599;19.1533;16.022;17.4113;0.00102341;0.00409978;0.00253103;88.2327;104.234;./core_205/sim_stress_27_2_2019_172324_19179236
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;710180236;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.6852;0.994388;9.05656;0.00770127;2.52799;27.445;6.24829e-05;0.00431647;9.30509e-05;16.4624;1701.6;./core_206/sim_stress_27_2_2019_172323_709678540
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;574015858;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.5444;0.933693;0.0445609;8.44457;7.44748;18.8002;0.00127417;0.00119;0.00512749;11.5238;241.48;./core_207/sim_stress_27_2_2019_172323_573627161
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;830197781;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.569;0.953523;0.0747826;9.23659;7.93516;37.1632;0.000828356;0.0025135;0.00582513;13.648;982.116;./core_208/sim_stress_27_2_2019_172323_829860133
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;791196227;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.1;0.5;100;5000000;0.6796;0.992831;1.25001;0.00973086;0.667754;37.2187;8.85984e-05;0.00583726;0.000136475;0.396457;944.971;./core_209/sim_stress_27_2_2019_172323_790676463
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;608980873;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.521;0.909573;0.117462;15.5441;13.1053;11.0749;0.00352978;0.00118844;0.00655992;50.673;46.2934;./core_210/sim_stress_27_2_2019_172323_608408364
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;976270731;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.4346;0.932238;0.054146;18.2478;15.1545;26.2417;0.00143605;0.000733898;0.00173172;64.0365;238.604;./core_211/sim_stress_27_2_2019_172323_975740563
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;120296499;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.5;0.5;100;5000000;0.6314;0.987559;5.29714;0.0241499;2.33341;39.726;0.000140457;0.00533884;0.000344625;6.97281;1458.01;./core_212/sim_stress_27_2_2019_172323_860059635
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;911577180;0.1;0.02;0.1;0.5;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.4132;0.931558;6.83849;14.5974;14.1186;7.6861;0.00113699;0.00459115;0.0096949;57.6362;16.8456;./core_213/sim_stress_27_2_2019_172323_708191048
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;683305967;0.1;0.02;0.1;1;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.4064;0.900434;7.53678;14.0303;14.2427;15.5116;0.000753948;0.012772;0.00523641;59.4664;69.4888;./core_214/sim_stress_27_2_2019_172323_682876053
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;768920262;0.1;0.02;0.1;10;0.02;0.05;0.01;0.5;0.1;0.9;0.5;100;5000000;0.5744;0.990731;8.90545;0.0177118;3.25237;35.2462;0.000126396;0.00611928;0.000346195;18.4397;2005.21;./core_215/sim_stress_27_2_2019_172323_768512941
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;3139191;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0106;0.267994;8.32487;5.44307;22.1775;90.7662;0.000377594;0.00144858;0.00243182;23.2276;515.432;./core_216/sim_stress_27_2_2019_172324_2754129
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;896692567;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0152;0.591251;5.60627;5.51182;10.0128;90.2446;0.000815071;0.0118028;0.00488059;4.58472;371.57;./core_217/sim_stress_27_2_2019_172323_896322782
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;537519314;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.05;0.996183;4.71119;0.00395326;0.491791;36.4464;3.89991e-05;0.00183409;4.35271e-05;2.05382;774.356;./core_218/sim_stress_27_2_2019_172323_537228659
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;5811382;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0024;0.0171148;8.88823;6.36069;95.7767;95.2832;0.000205526;0.0415367;0.00268;275.644;312.58;./core_219/sim_stress_27_2_2019_172324_5463862
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;883307840;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0028;0.0993159;9.48562;5.47831;61.0725;95.6677;0.000302739;0.00715558;0.00823839;252.059;232.07;./core_220/sim_stress_27_2_2019_172323_882934896
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;797426080;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0416;0.995255;6.20019;0.0038068;0.549713;11.1085;6.05162e-05;0.00382989;3.63662e-05;3.07584;446.394;./core_221/sim_stress_27_2_2019_172323_797013333
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;686101141;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0044;0.0192439;9.87681;6.46575;92.0365;51.0786;0.000233018;0.0149141;0.00885393;503.939;157.958;./core_222/sim_stress_27_2_2019_172323_685749832
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;792356710;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.003;0.0147368;10.21;5.40375;92.6707;93.1674;0.00021456;0.00448107;0.0180966;478.761;454.029;./core_223/sim_stress_27_2_2019_172323_792060884
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;756435968;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0364;0.994339;8.94475;0.00653128;0.867913;9.57687;6.00198e-05;0.00469803;7.45146e-05;6.93195;706.614;./core_224/sim_stress_27_2_2019_172323_756077180
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;878137290;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0056;0.230731;7.53113;4.7538;22.9901;94.7232;0.00047191;0.00554506;0.00410308;21.7839;297.304;./core_225/sim_stress_27_2_2019_172323_877824603
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;23380902;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0184;0.555802;6.22718;5.32779;10.3784;91.1361;0.000805855;0.00852501;0.00264541;5.98236;436.108;./core_226/sim_stress_27_2_2019_172324_22865621
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;618148139;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0256;0.99252;2.48666;0.0164036;0.256457;22.7368;7.73754e-05;0.00435168;0.000219793;0.536159;337.454;./core_227/sim_stress_27_2_2019_172323_617839101
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;804216899;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0014;0.015715;10.1504;6.1973;95.5366;94.9695;0.000201239;0.0636396;0.00554087;283.954;325.007;./core_228/sim_stress_27_2_2019_172323_644753286
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;673020157;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0062;0.0958243;9.51183;5.46936;61.409;93.2838;0.000360689;0.021776;0.00859695;363.767;420.946;./core_229/sim_stress_27_2_2019_172323_672511994
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;19820356;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0328;0.98911;5.2355;0.0171559;0.5844;11.0883;0.000107305;0.0101164;0.000224607;2.63308;406.533;./core_230/sim_stress_27_2_2019_172324_19310021
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;709965178;0.1;0.02;0.01;0.5;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0014;0.0139612;9.67146;6.62228;95.9137;53.2514;0.000169317;0.00617679;0.0108111;255.702;80.3608;./core_231/sim_stress_27_2_2019_172323_709513032
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;630518848;0.1;0.02;0.01;1;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0032;0.0138113;10.1893;5.66928;93.3749;93.8554;0.000163627;0.00779119;0.00920878;438.868;417.169;./core_232/sim_stress_27_2_2019_172323_630156074
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;855080212;0.1;0.02;0.01;10;0.08;0.005;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0222;0.987985;8.87119;0.0201418;0.854816;9.45211;0.000141298;0.0141638;0.000203448;6.63883;682.626;./core_233/sim_stress_27_2_2019_172323_854677905
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;803519788;0.1;0.02;0.04;0.5;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0626;0.472074;0.0438808;7.99231;16.1568;68.4505;0.00204598;0.000780192;0.0141643;13.0896;692.224;./core_234/sim_stress_27_2_2019_172323_802935414
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;659854684;0.1;0.02;0.04;1;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.1052;0.938316;0.138927;9.10375;9.30674;70.1091;0.000983742;0.00402796;0.00431071;3.76654;927.944;./core_235/sim_stress_27_2_2019_172323_659253524
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;987576400;0.1;0.02;0.04;10;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.1672;0.996226;2.27443;0.00244194;0.313529;24.7551;5.42396e-05;0.00371248;2.42933e-05;0.60972;558.621;./core_236/sim_stress_27_2_2019_172323_987202245
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;933622981;0.1;0.02;0.04;0.5;0.08;0.02;0.04;0.5;0.1;0.5;0.5;100;5000000;0.062;0.363745;1.79336;7.24701;19;18.5477;0.00191213;0.00287888;0.0102288;27.8339;33.2508;./core_237/sim_stress_27_2_2019_172323_863467893
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;709719476;0.1;0.02;0.04;1;0.08;0.02;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0788;0.260128;0.856889;5.20854;17.9353;34.5464;0.00170567;0.0168049;0.0108778;37.168;177.424;./core_238/sim_stress_27_2_2019_172323_709393536
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;788806478;0.1;0.02;0.04;10;0.08;0.02;0.04;0.5;0.1;0.5;0.5;100;5000000;0.1588;0.995119;5.87874;0.00456171;0.77751;14.6003;6.89073e-05;0.0227364;6.86182e-05;3.93972;615.56;./core_239/sim_stress_27_2_2019_172323_788400465
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;769286053;0.1;0.02;0.04;0.5;0.08;0.02;0.04;0.5;0.1;0.9;0.5;100;5000000;0.08;0.335693;6.1596;5.53153;16.2849;9.00123;0.00134918;0.0146823;0.00458798;30.0849;9.39565;./core_240/sim_stress_27_2_2019_172323_768938028
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;5990137;0.1;0.02;0.04;1;0.08;0.02;0.04;0.5;0.1;0.9;0.5;100;5000000;0.0486;0.33826;6.58031;5.66563;16.9657;18.7712;0.00165003;0.0247954;0.00756362;25.945;32.3777;./core_241/sim_stress_27_2_2019_172324_5610008
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.5;654951647;0.1;0.02;0.04;10;0.08;0.02;0.04;0.5;0.1;0.9;0.5;100;5000000;0.1396;0.994129;8.99356;0.00487665;1.12559;12.3961;6.91136e-05;0.00245965;4.66902e-05;8.79542;907.056;./core_242/sim_stress_27_2_2019_172323_654659559
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;912930502;0.1;0.02;0.04;0.5;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.0534;0.437338;0.0490372;7.4107;16.172;67.893;0.00154293;0.000816267;0.00229412;12.1712;659.416;./core_243/sim_stress_27_2_2019_172323_912498206
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;460131578;0.1;0.02;0.04;1;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.1138;0.95454;0.0602922;9.16255;9.18944;70.1996;0.000708316;0.00160121;0.010377;3.80627;908.377;./core_244/sim_stress_27_2_2019_172324_459730179
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;877192785;0.1;0.02;0.04;10;0.08;0.02;0.04;0.5;0.1;0.1;0.5;100;5000000;0.2022;0.938984;0.0168437;0.932179;0.975217;81.0499;0.000947538;0.000175783;0.000567965;0.0222476;716.727;./core_245/sim_stress_27_2_2019_172323_876814089
0.02;10;2;0.02;0.5;5000;100;1;0.08;0.8;797420338;0.1;0.02;0.04;0.5;0.08;0.02;0.04;0.5;0.1;0.5;0.5;100;5000000;0.0544;0.256381;0.0898959;5.33295;19.3067;18.8254;0.00161291;0.00103518;0.0107022;30.8145;36.9892;./core_246/sim_stress_27_2_2019_172323_796709300
